Distribucion Supermercado - Demanda total: 903221
Varianza demanda por seccion: 18879725
Promedio demanda por seccion: 3542
Mayor demanda en una seccion: 52839
Menor demanda en una seccion: 2685

Pasillo 1 - Demanda del pasillo: 71642

   P1 - Seccion 1 - Demanda de la seccion: 52839

       Producto | Demanda
       2626     | 353
       1678     | 222
       10493    | 196
       10132    | 145
       5160     | 134
       5001     | 107
       3844     | 100
       1515     | 84
       4982     | 80
       2868     | 68
       3711     | 65
       957      | 56
       2756     | 54
       928      | 47
       4406     | 45
       4495     | 39
       15217    | 38
       12242    | 33
       6638     | 31
       3918     | 27
       4188     | 26
       1780     | 23
       1505     | 22
       11075    | 20
       7947     | 19
       10135    | 17
       6727     | 16
       8409     | 14
       3544     | 13
       10167    | 12
       2204     | 11
       7438     | 10
       12590    | 10
       13930    | 9
       5238     | 8
       4576     | 7
       8293     | 7
       5655     | 6
       8546     | 6
       3667     | 5
       7666     | 5
       14829    | 5
       3141     | 4
       10982    | 4
       12720    | 4
       5393     | 3
       7547     | 3
       11876    | 3
       13014    | 3

   P3 - Seccion 8 - Demanda de la seccion: 2692

       Producto | Demanda
       351      | 420
       1481     | 409
       382      | 210
       1796     | 207
       1971     | 139
       2808     | 137
       2836     | 104
       11318    | 103
       744      | 82
       322      | 81
       14357    | 67
       2797     | 66
       1348     | 55
       4364     | 55
       3436     | 46
       7177     | 46
       2568     | 38
       4260     | 38
       6565     | 32
       10928    | 32
       10705    | 27
       13094    | 27
       6137     | 23
       8251     | 23
       1954     | 19
       2762     | 19
       602      | 16
       2913     | 16
       13124    | 14
       14033    | 14
       13151    | 12
       13777    | 12
       9409     | 10
       10192    | 10
       16097    | 9
       2142     | 8
       6409     | 7
       7033     | 7
       7237     | 6
       7643     | 6
       5798     | 5
       6331     | 5
       15736    | 5
       16144    | 5
       11714    | 4
       11980    | 4
       6414     | 3
       6720     | 3
       12294    | 3
       12445    | 3

Pasillo 4 - Demanda del pasillo: 36253

   P4 - Seccion 4 - Demanda de la seccion: 17330

       Producto | Demanda
       32       | 15167
       1        | 266
       1938     | 265
       770      | 166
       1439     | 165
       12308    | 119
       1228     | 118
       1864     | 91
       3814     | 91
       11780    | 74
       603      | 73
       1733     | 60
       3651     | 60
       6270     | 51
       8718     | 51
       6755     | 42
       9621     | 42
       3939     | 35
       4662     | 35
       5340     | 29
       5717     | 29
       10153    | 25
       10930    | 25
       5864     | 21
       6212     | 21
       10719    | 18
       11580    | 18
       7533     | 15
       7937     | 15
       13237    | 13
       13408    | 13
       11546    | 11
       11837    | 11
       7235     | 9
       7628     | 9
       11533    | 8
       11850    | 8
       13217    | 7
       13424    | 7
       12765    | 6
       12927    | 6
       11225    | 5
       11330    | 5
       7783     | 4
       7856     | 4
       15329    | 4
       15419    | 4
       9741     | 3
       9835     | 3
       14967    | 3

   P4 - Seccion 1 - Demanda de la seccion: 2750

       Producto | Demanda
       1043     | 551
       4393     | 329
       1012     | 230
       1776     | 191
       4032     | 148
       315      | 130
       3977     | 109
       3083     | 98
       11679    | 86
       8837     | 79
       3053     | 69
       2107     | 64
       3614     | 57
       737      | 53
       3750     | 48
       391      | 44
       11135    | 40
       4420     | 37
       4421     | 33
       638      | 30
       12768    | 28
       7920     | 26
       12666    | 24
       5420     | 22
       6831     | 20
       11789    | 19
       7907     | 17
       8931     | 16
       5292     | 14
       5664     | 13
       8412     | 12
       4507     | 11
       6117     | 10
       14235    | 10
       12470    | 9
       7003     | 8
       2253     | 7
       9277     | 7
       4205     | 6
       9470     | 6
       1328     | 5
       8428     | 5
       14183    | 5
       4884     | 4
       10382    | 4
       13453    | 4
       4434     | 3
       7980     | 3
       11451    | 3
       13452    | 3

   P4 - Seccion 10 - Demanda de la seccion: 2718

       Producto | Demanda
       53       | 509
       12933    | 342
       896      | 225
       2842     | 194
       2513     | 146
       943      | 132
       10648    | 108
       668      | 99
       4677     | 85
       373      | 79
       564      | 68
       5143     | 65
       9859     | 57
       4816     | 54
       10710    | 48
       6166     | 45
       2736     | 39
       1719     | 37
       8235     | 33
       10449    | 31
       2333     | 27
       5348     | 26
       867      | 23
       2923     | 22
       9777     | 20
       8521     | 19
       9426     | 17
       7529     | 16
       7508     | 14
       4335     | 13
       9412     | 12
       2844     | 11
       6878     | 10
       13136    | 10
       13499    | 9
       6020     | 8
       3863     | 7
       8604     | 7
       5249     | 6
       8787     | 6
       3016     | 5
       7940     | 5
       14652    | 5
       3600     | 4
       10745    | 4
       12947    | 4
       5129     | 3
       7680     | 3
       11762    | 3
       13213    | 3

   P4 - Seccion 6 - Demanda de la seccion: 2697

       Producto | Demanda
       2051     | 461
       1619     | 372
       442      | 218
       6602     | 199
       1352     | 142
       10510    | 135
       5531     | 106
       3501     | 101
       5338     | 84
       1230     | 80
       10476    | 68
       1195     | 65
       3520     | 56
       1011     | 54
       4072     | 47
       3308     | 45
       7463     | 39
       10464    | 38
       1167     | 32
       4320     | 31
       5613     | 27
       2104     | 26
       3593     | 23
       14406    | 23
       13103    | 20
       6418     | 19
       11624    | 17
       5450     | 16
       9500     | 14
       1963     | 13
       11211    | 12
       16245    | 12
       8205     | 10
       11872    | 10
       14520    | 9
       4349     | 8
       5312     | 7
       7861     | 7
       6247     | 6
       8378     | 6
       4225     | 5
       7203     | 5
       15091    | 5
       2057     | 4
       11288    | 4
       12441    | 4
       5744     | 3
       7302     | 3
       11979    | 3
       12792    | 3

   P4 - Seccion 16 - Demanda de la seccion: 2691

       Producto | Demanda
       16430    | 426
       1361     | 400
       11840    | 213
       2469     | 204
       3487     | 140
       1755     | 136
       163      | 104
       3065     | 102
       5556     | 83
       1769     | 81
       5137     | 67
       4568     | 66
       11173    | 56
       6063     | 55
       1918     | 46
       10612    | 46
       965      | 38
       5335     | 38
       5530     | 32
       13613    | 32
       8640     | 27
       14038    | 27
       5499     | 23
       8860     | 23
       4        | 19
       3262     | 19
       14712    | 17
       3442     | 16
       11845    | 14
       14832    | 14
       12623    | 12
       14176    | 12
       9152     | 10
       10873    | 10
       15664    | 9
       2936     | 8
       6239     | 7
       7269     | 7
       7015     | 6
       7840     | 6
       5508     | 5
       6550     | 5
       15656    | 5
       16273    | 5
       11635    | 4
       12119    | 4
       6257     | 3
       6948     | 3
       12255    | 3
       12603    | 3

   P4 - Seccion 13 - Demanda de la seccion: 2690

       Producto | Demanda
       1158     | 428
       13443    | 396
       1387     | 213
       1773     | 203
       1890     | 140
       2630     | 136
       4525     | 105
       3435     | 102
       3805     | 83
       2032     | 81
       4658     | 67
       5256     | 66
       8512     | 56
       6364     | 55
       1495     | 46
       12515    | 46
       670      | 38
       5989     | 38
       4881     | 32
       14989    | 32
       8352     | 27
       14617    | 27
       5295     | 23
       9042     | 23
       15668    | 20
       3624     | 19
       14595    | 17
       3588     | 16
       11707    | 14
       15185    | 14
       12485    | 12
       14333    | 12
       9113     | 10
       11049    | 10
       15482    | 9
       3116     | 8
       6139     | 7
       7356     | 7
       6969     | 6
       7860     | 6
       5460     | 5
       6605     | 5
       15613    | 5
       16373    | 5
       11568    | 4
       12154    | 4
       6237     | 3
       6958     | 3
       12219    | 3
       12618    | 3

   P4 - Seccion 8 - Demanda de la seccion: 2689

       Producto | Demanda
       591      | 432
       1859     | 391
       3055     | 214
       485      | 202
       12503    | 141
       3793     | 136
       3320     | 105
       4655     | 102
       2109     | 83
       2838     | 81
       4131     | 67
       6249     | 66
       6637     | 56
       7537     | 55
       13530    | 47
       323      | 45
       11736    | 39
       6143     | 38
       4733     | 32
       1292     | 31
       7631     | 27
       15835    | 27
       4865     | 23
       10433    | 23
       15011    | 20
       4533     | 19
       14114    | 17
       3906     | 16
       11310    | 14
       15499    | 14
       12230    | 12
       14648    | 12
       8907     | 10
       11212    | 10
       15411    | 9
       3360     | 8
       6061     | 7
       7511     | 7
       6863     | 6
       7969     | 6
       5267     | 5
       6676     | 5
       15513    | 5
       473      | 4
       11482    | 4
       12239    | 4
       6187     | 3
       7001     | 3
       12175    | 3
       12667    | 3

   P4 - Seccion 13 - Demanda de la seccion: 2688

       Producto | Demanda
       1113     | 448
       390      | 376
       11747    | 216
       22       | 200
       725      | 141
       2049     | 135
       13190    | 106
       1369     | 101
       10294    | 84
       6581     | 81
       377      | 67
       14655    | 66
       3980     | 56
       14068    | 55
       5770     | 47
       2429     | 45
       8343     | 39
       9540     | 38
       2850     | 32
       3108     | 31
       5932     | 27
       1560     | 26
       4010     | 23
       13583    | 23
       13970    | 20
       5879     | 19
       12160    | 17
       4995     | 16
       9949     | 14
       999      | 13
       11657    | 12
       15818    | 12
       8344     | 10
       11576    | 10
       14836    | 9
       3833     | 8
       5827     | 7
       7704     | 7
       6521     | 6
       8189     | 6
       4506     | 5
       7045     | 5
       15235    | 5
       1730     | 4
       11361    | 4
       12388    | 4
       5923     | 3
       7247     | 3
       12053    | 3
       12745    | 3

   P4 - Seccion 2 - Demanda de la seccion: 3953

       Producto | Demanda
       1327     | 1786
       1232     | 272
       932      | 262
       2967     | 169
       3539     | 164
       4294     | 120
       1237     | 117
       1879     | 92
       24       | 90
       761      | 74
       4417     | 73
       11432    | 61
       6309     | 60
       3098     | 51
       1302     | 50
       4089     | 42
       304      | 41
       2041     | 35
       6514     | 35
       4379     | 29
       7473     | 29
       8168     | 25
       13270    | 25
       4354     | 21
       7192     | 21
       9128     | 18
       12244    | 18
       6930     | 15
       9613     | 15
       12169    | 13
       14267    | 13
       10977    | 11
       12874    | 11
       6690     | 9
       8082     | 9
       11152    | 8
       12452    | 8
       12978    | 7
       13799    | 7
       12516    | 6
       13254    | 6
       10970    | 5
       11562    | 5
       7449     | 4
       8120     | 4
       15021    | 4
       15572    | 4
       9519     | 3
       10003    | 3
       14786    | 3

   P4 - Seccion 8 - Demanda de la seccion: 3334

       Producto | Demanda
       1393     | 1161
       764      | 280
       647      | 258
       1781     | 173
       2624     | 161
       2593     | 121
       821      | 116
       86       | 93
       4077     | 90
       3730     | 75
       3259     | 72
       1310     | 61
       2689     | 59
       12961    | 52
       4849     | 50
       10699    | 43
       4610     | 41
       10819    | 36
       12585    | 35
       1748     | 29
       10801    | 29
       6675     | 25
       951      | 24
       3199     | 21
       9513     | 21
       7462     | 18
       14680    | 18
       5519     | 15
       10933    | 15
       10767    | 13
       160      | 12
       9734     | 11
       14042    | 11
       5748     | 9
       8602     | 9
       10519    | 8
       13357    | 8
       12208    | 7
       14475    | 7
       12147    | 6
       13893    | 6
       10495    | 5
       12043    | 5
       7132     | 4
       8498     | 4
       14700    | 4
       15822    | 4
       9305     | 3
       10269    | 3
       14570    | 3

   P4 - Seccion 14 - Demanda de la seccion: 3088

       Producto | Demanda
       45       | 911
       2388     | 288
       924      | 252
       4113     | 177
       3476     | 158
       5502     | 123
       4412     | 115
       1251     | 94
       2332     | 89
       14656    | 76
       12773    | 72
       5084     | 62
       6161     | 59
       4402     | 52
       10995    | 50
       4921     | 43
       10668    | 41
       6376     | 36
       2309     | 34
       13372    | 30
       679      | 28
       5419     | 25
       3455     | 24
       775      | 21
       12882    | 21
       5779     | 18
       2331     | 17
       3916     | 15
       12672    | 15
       9593     | 13
       3687     | 12
       8754     | 11
       15175    | 11
       4678     | 9
       9271     | 9
       9828     | 8
       14044    | 8
       11751    | 7
       15402    | 7
       11446    | 6
       14412    | 6
       10027    | 5
       12613    | 5
       6747     | 4
       8827     | 4
       14397    | 4
       16255    | 4
       9084     | 3
       10550    | 3
       14392    | 3

   P4 - Seccion 5 - Demanda de la seccion: 2941

       Producto | Demanda
       107      | 765
       504      | 298
       1160     | 247
       1615     | 180
       15033    | 155
       401      | 124
       4392     | 113
       680      | 95
       3121     | 88
       3058     | 76
       5078     | 71
       882      | 62
       1331     | 58
       1203     | 52
       3527     | 49
       15614    | 44
       2144     | 40
       2920     | 36
       5294     | 34
       7609     | 30
       4537     | 28
       2576     | 25
       5469     | 24
       12507    | 22
       181      | 20
       4117     | 18
       4291     | 17
       134      | 15
       14623    | 15
       8305     | 13
       5166     | 12
       7677     | 11
       1175     | 10
       3153     | 9
       10236    | 9
       8962     | 8
       15123    | 8
       11065    | 7
       16044    | 7
       11033    | 6
       15207    | 6
       9498     | 5
       13216    | 5
       6396     | 4
       9288     | 4
       14160    | 4
       1169     | 3
       8785     | 3
       10962    | 3
       14202    | 3

   P4 - Seccion 15 - Demanda de la seccion: 2843

       Producto | Demanda
       105      | 657
       2524     | 310
       1395     | 239
       1603     | 184
       3546     | 151
       2982     | 127
       2665     | 111
       736      | 96
       5082     | 87
       14637    | 78
       2536     | 70
       4697     | 63
       4985     | 58
       5789     | 53
       5848     | 49
       6953     | 44
       5199     | 40
       10779    | 37
       10424    | 34
       4988     | 30
       6203     | 28
       14561    | 26
       7337     | 24
       7871     | 22
       3536     | 20
       1174     | 18
       5956     | 17
       13347    | 16
       2017     | 14
       7450     | 13
       6390     | 12
       6449     | 11
       3396     | 10
       15841    | 10
       11278    | 9
       8056     | 8
       16186    | 8
       10397    | 7
       2488     | 6
       10400    | 6
       15776    | 6
       9132     | 5
       13676    | 5
       5795     | 4
       9791     | 4
       13781    | 4
       2642     | 3
       8394     | 3
       11231    | 3
       13912    | 3

   P4 - Seccion 6 - Demanda de la seccion: 2781

       Producto | Demanda
       1715     | 590
       2495     | 324
       98       | 232
       4251     | 189
       393      | 148
       792      | 129
       1320     | 109
       1018     | 97
       2883     | 86
       1664     | 78
       519      | 69
       5304     | 64
       1782     | 57
       2345     | 53
       307      | 48
       2957     | 44
       7559     | 40
       5806     | 37
       2252     | 33
       2349     | 30
       11229    | 28
       9183     | 26
       10733    | 24
       6306     | 22
       5704     | 20
       13369    | 19
       7071     | 17
       9724     | 16
       4236     | 14
       6320     | 13
       7586     | 12
       5266     | 11
       5693     | 10
       14666    | 10
       12110    | 9
       7418     | 8
       1539     | 7
       9567     | 7
       3545     | 6
       9768     | 6
       21       | 5
       8690     | 5
       13983    | 5
       5187     | 4
       10186    | 4
       13566    | 4
       4041     | 3
       8080     | 3
       11409    | 3
       13666    | 3

   P4 - Seccion 2 - Demanda de la seccion: 2733

       Producto | Demanda
       790      | 523
       2633     | 339
       1996     | 227
       2378     | 193
       4556     | 147
       3136     | 132
       4582     | 108
       2946     | 99
       3358     | 85
       2152     | 79
       7518     | 69
       10232    | 65
       5559     | 57
       5835     | 54
       8596     | 48
       7913     | 45
       1202     | 39
       2358     | 37
       6776     | 33
       11749    | 31
       1429     | 27
       6191     | 26
       15215    | 24
       3518     | 22
       8549     | 20
       9699     | 19
       9031     | 17
       7830     | 16
       6578     | 14
       4689     | 13
       9164     | 12
       3399     | 11
       6668     | 10
       13554    | 10
       13331    | 9
       6326     | 8
       3334     | 7
       8758     | 7
       5039     | 6
       9063     | 6
       2494     | 5
       8067     | 5
       14464    | 5
       3732     | 4
       10679    | 4
       13195    | 4
       4904     | 3
       7754     | 3
       11685    | 3
       13280    | 3

   P4 - Seccion 8 - Demanda de la seccion: 2701

       Producto | Demanda
       2399     | 481
       768      | 354
       1744     | 222
       1929     | 196
       10831    | 145
       4813     | 134
       9823     | 107
       3682     | 100
       1665     | 84
       4694     | 80
       2940     | 68
       3008     | 65
       1039     | 56
       2688     | 54
       1213     | 47
       4348     | 45
       4535     | 39
       14641    | 38
       12616    | 33
       6483     | 31
       4003     | 27
       4172     | 26
       1802     | 23
       1278     | 22
       11108    | 20
       7922     | 19
       10147    | 17
       6636     | 16
       8525     | 14
       3469     | 13
       10185    | 12
       2163     | 11
       7501     | 10
       12589    | 10
       13947    | 9
       5087     | 8
       4641     | 7
       8287     | 7
       5749     | 6
       8545     | 6
       3685     | 5
       7664     | 5
       14837    | 5
       3050     | 4
       10988    | 4
       12716    | 4
       5394     | 3
       7515     | 3
       11878    | 3
       12988    | 3

   P4 - Seccion 1 - Demanda de la seccion: 2692

       Producto | Demanda
       1126     | 425
       12951    | 403
       1016     | 212
       193      | 204
       5164     | 140
       788      | 136
       594      | 104
       1824     | 102
       6214     | 83
       1293     | 81
       5341     | 67
       4388     | 66
       11675    | 56
       5862     | 55
       2381     | 46
       10587    | 46
       1731     | 38
       5201     | 38
       5574     | 32
       12721    | 32
       8834     | 27
       13964    | 27
       5662     | 23
       8731     | 23
       14       | 19
       3145     | 19
       15297    | 17
       3306     | 16
       12129    | 14
       14816    | 14
       12950    | 12
       14104    | 12
       9243     | 10
       10603    | 10
       15958    | 9
       2724     | 8
       6304     | 7
       7201     | 7
       7040     | 6
       7804     | 6
       5552     | 5
       6467     | 5
       15660    | 5
       16243    | 5
       11639    | 4
       12096    | 4
       6280     | 3
       6865     | 3
       12260    | 3
       12579    | 3

Pasillo 5 - Demanda del pasillo: 36057

   P5 - Seccion 5 - Demanda de la seccion: 17109

       Producto | Demanda
       41       | 14945
       8867     | 267
       10448    | 265
       460      | 166
       1568     | 165
       9887     | 119
       1250     | 118
       1725     | 91
       3946     | 91
       11768    | 74
       871      | 73
       1728     | 60
       3983     | 60
       5874     | 51
       8986     | 51
       6672     | 42
       9858     | 42
       3615     | 35
       4968     | 35
       5326     | 29
       5751     | 29
       10018    | 25
       10980    | 25
       5731     | 21
       6267     | 21
       10661    | 18
       11649    | 18
       7512     | 15
       7948     | 15
       13209    | 13
       13469    | 13
       11542    | 11
       11871    | 11
       7189     | 9
       7637     | 9
       11504    | 8
       11868    | 8
       13196    | 7
       13444    | 7
       12746    | 6
       12934    | 6
       11218    | 5
       11346    | 5
       7760     | 4
       7863     | 4
       15318    | 4
       15426    | 4
       9740     | 3
       9857     | 3
       14962    | 3

   P5 - Seccion 16 - Demanda de la seccion: 2768

       Producto | Demanda
       1239     | 569
       15578    | 328
       3221     | 231
       2855     | 191
       3410     | 148
       1980     | 130
       3761     | 109
       3538     | 98
       8288     | 86
       10516    | 79
       2992     | 69
       2611     | 64
       3170     | 57
       996      | 53
       3025     | 48
       1078     | 44
       10897    | 40
       4616     | 37
       4216     | 33
       870      | 30
       12146    | 28
       8127     | 26
       12541    | 24
       5630     | 22
       6408     | 20
       11981    | 19
       7768     | 17
       8982     | 16
       5094     | 14
       5844     | 13
       8368     | 12
       4644     | 11
       5955     | 10
       14238    | 10
       12458    | 9
       7127     | 8
       2055     | 7
       9309     | 7
       4079     | 6
       9493     | 6
       853      | 5
       8453     | 5
       14163    | 5
       4892     | 4
       10364    | 4
       13478    | 4
       4355     | 3
       7983     | 3
       11441    | 3
       13481    | 3

   P5 - Seccion 8 - Demanda de la seccion: 2721

       Producto | Demanda
       571      | 513
       3904     | 341
       171      | 225
       325      | 193
       2039     | 146
       1329     | 132
       8411     | 108
       929      | 99
       4493     | 85
       628      | 79
       15436    | 69
       5403     | 65
       8914     | 57
       5233     | 54
       10637    | 48
       6738     | 45
       2700     | 39
       1857     | 37
       7735     | 33
       10597    | 31
       2234     | 27
       5491     | 26
       394      | 23
       2993     | 22
       9575     | 20
       8593     | 19
       9382     | 17
       7645     | 16
       7207     | 14
       4414     | 13
       9401     | 12
       2911     | 11
       6857     | 10
       13304    | 10
       13417    | 9
       6073     | 8
       3786     | 7
       8617     | 7
       5188     | 6
       8795     | 6
       2972     | 5
       7959     | 5
       14649    | 5
       3621     | 4
       10740    | 4
       13025    | 4
       5046     | 3
       7720     | 3
       11738    | 3
       13229    | 3

   P5 - Seccion 7 - Demanda de la seccion: 2699

       Producto | Demanda
       2135     | 461
       2187     | 374
       1025     | 218
       3551     | 199
       4141     | 142
       5712     | 135
       6447     | 106
       3330     | 101
       5350     | 84
       1140     | 80
       10538    | 68
       1129     | 65
       3528     | 56
       509      | 54
       4149     | 47
       3257     | 45
       7497     | 39
       10045    | 38
       1200     | 32
       4120     | 31
       5647     | 27
       2037     | 26
       3650     | 23
       14385    | 23
       13115    | 20
       6335     | 19
       11716    | 17
       5375     | 16
       9629     | 14
       1913     | 13
       11297    | 12
       16224    | 12
       8219     | 10
       11798    | 10
       14588    | 9
       4289     | 8
       5361     | 7
       7831     | 7
       6278     | 6
       8369     | 6
       4231     | 5
       7178     | 5
       15114    | 5
       1985     | 4
       11305    | 4
       12436    | 4
       5773     | 3
       7290     | 3
       11987    | 3
       12784    | 3

   P5 - Seccion 15 - Demanda de la seccion: 2692

       Producto | Demanda
       12943    | 417
       415      | 412
       3756     | 210
       2097     | 209
       1410     | 138
       5948     | 138
       311      | 103
       2030     | 103
       2975     | 82
       4961     | 82
       1254     | 66
       1618     | 66
       2601     | 55
       3299     | 55
       4901     | 46
       5580     | 46
       3158     | 38
       3775     | 38
       7561     | 32
       9387     | 32
       11841    | 27
       12437    | 27
       6507     | 23
       7197     | 23
       2303     | 19
       2547     | 19
       1793     | 16
       2217     | 16
       13299    | 14
       13620    | 14
       13442    | 12
       13521    | 12
       9707     | 10
       9998     | 10
       302      | 8
       1164     | 8
       6754     | 7
       6885     | 7
       7367     | 6
       7439     | 6
       6041     | 5
       6111     | 5
       15875    | 5
       15976    | 5
       11778    | 4
       11933    | 4
       6535     | 3
       6608     | 3
       12378    | 3
       12401    | 3

   P5 - Seccion 12 - Demanda de la seccion: 2690

       Producto | Demanda
       1704     | 450
       903      | 376
       4975     | 216
       127      | 200
       618      | 141
       2726     | 135
       12923    | 106
       1530     | 101
       6334     | 84
       7100     | 81
       13616    | 68
       177      | 65
       3978     | 56
       15791    | 55
       5710     | 47
       2581     | 45
       8137     | 39
       9560     | 38
       2341     | 32
       3169     | 31
       5926     | 27
       1566     | 26
       3955     | 23
       13688    | 23
       13960    | 20
       5887     | 19
       12159    | 17
       5006     | 16
       9785     | 14
       1038     | 13
       11481    | 12
       15825    | 12
       8331     | 10
       11677    | 10
       14813    | 9
       3885     | 8
       5670     | 7
       7715     | 7
       6468     | 6
       8210     | 6
       4474     | 5
       7055     | 5
       15157    | 5
       1801     | 4
       11357    | 4
       12397    | 4
       5922     | 3
       7248     | 3
       12006    | 3
       12754    | 3

   P5 - Seccion 11 - Demanda de la seccion: 2689

       Producto | Demanda
       1585     | 450
       2015     | 376
       639      | 216
       755      | 200
       527      | 141
       3472     | 135
       11615    | 106
       2486     | 101
       6148     | 84
       7166     | 81
       11952    | 68
       245      | 65
       3965     | 56
       100      | 54
       5640     | 47
       2681     | 45
       8102     | 39
       9620     | 38
       2181     | 32
       3936     | 31
       5815     | 27
       1778     | 26
       3846     | 23
       13738    | 23
       13752    | 20
       6007     | 19
       12097    | 17
       5064     | 16
       9743     | 14
       1240     | 13
       11404    | 12
       15847    | 12
       8324     | 10
       11700    | 10
       14723    | 9
       3960     | 8
       5634     | 7
       7717     | 7
       6433     | 6
       8275     | 6
       4455     | 5
       7099     | 5
       15154    | 5
       1850     | 4
       11350    | 4
       12405    | 4
       5890     | 3
       7263     | 3
       12003    | 3
       12769    | 3

   P5 - Seccion 16 - Demanda de la seccion: 2689

       Producto | Demanda
       1557     | 415
       248      | 412
       939      | 209
       1772     | 209
       2242     | 138
       2831     | 138
       369      | 103
       1848     | 103
       3245     | 82
       4371     | 82
       1437     | 66
       1519     | 66
       2685     | 55
       3246     | 55
       4906     | 46
       5171     | 46
       3195     | 38
       3513     | 38
       8506     | 32
       8654     | 32
       12019    | 27
       12280    | 27
       6584     | 23
       6967     | 23
       2347     | 19
       2442     | 19
       1888     | 16
       2206     | 16
       13327    | 14
       13587    | 14
       13458    | 12
       13507    | 12
       9773     | 10
       9994     | 10
       472      | 8
       1110     | 8
       6774     | 7
       6867     | 7
       7376     | 6
       7434     | 6
       6042     | 5
       6087     | 5
       15887    | 5
       15941    | 5
       11877    | 4
       11899    | 4
       6544     | 3
       6606     | 3
       12379    | 3
       12398    | 3

   P5 - Seccion 3 - Demanda de la seccion: 3946

       Producto | Demanda
       147      | 1779
       244      | 272
       3151     | 262
       2820     | 169
       4389     | 164
       3323     | 120
       1475     | 117
       1653     | 92
       326      | 90
       756      | 74
       6585     | 73
       11074    | 61
       6410     | 60
       2943     | 51
       1599     | 50
       3993     | 42
       400      | 41
       2010     | 35
       6522     | 35
       4303     | 29
       7490     | 29
       8143     | 25
       13275    | 25
       4314     | 21
       7225     | 21
       9046     | 18
       12283    | 18
       6845     | 15
       9623     | 15
       12161    | 13
       14288    | 13
       10935    | 11
       12931    | 11
       6650     | 9
       8109     | 9
       11151    | 8
       12511    | 8
       12833    | 7
       13826    | 7
       12513    | 6
       13261    | 6
       10963    | 5
       11583    | 5
       7446     | 4
       8121     | 4
       14938    | 4
       15573    | 4
       9490     | 3
       10030    | 3
       14778    | 3

   P5 - Seccion 7 - Demanda de la seccion: 3340

       Producto | Demanda
       16217    | 1166
       2344     | 280
       10513    | 259
       2129     | 173
       2297     | 161
       2742     | 121
       738      | 116
       452      | 93
       3925     | 90
       3875     | 75
       2042     | 72
       1823     | 61
       2672     | 59
       13536    | 52
       4714     | 50
       10741    | 43
       4504     | 41
       11051    | 36
       11598    | 35
       1932     | 29
       10794    | 29
       6733     | 25
       745      | 24
       3213     | 21
       9376     | 21
       7484     | 18
       14604    | 18
       5520     | 15
       10899    | 15
       10786    | 13
       57       | 12
       9779     | 11
       13794    | 11
       5793     | 9
       8548     | 9
       10522    | 8
       13345    | 8
       12216    | 7
       14465    | 7
       12157    | 6
       13889    | 6
       10496    | 5
       12039    | 5
       7142     | 4
       8484     | 4
       14702    | 4
       15816    | 4
       9330     | 3
       10266    | 3
       14571    | 3

   P5 - Seccion 16 - Demanda de la seccion: 3089

       Producto | Demanda
       956      | 911
       5729     | 289
       2406     | 252
       2471     | 177
       27       | 157
       4037     | 123
       4990     | 115
       10170    | 95
       3131     | 89
       11161    | 76
       13112    | 72
       4767     | 62
       10202    | 59
       4288     | 52
       11557    | 50
       4515     | 43
       10924    | 41
       6179     | 36
       2745     | 34
       13023    | 30
       1199     | 28
       5206     | 25
       3765     | 24
       693      | 21
       12970    | 21
       5707     | 18
       2558     | 17
       3674     | 15
       13072    | 15
       9511     | 13
       3787     | 12
       8437     | 11
       15303    | 11
       4670     | 9
       9385     | 9
       9720     | 8
       14080    | 8
       11694    | 7
       15412    | 7
       11405    | 6
       14421    | 6
       9970     | 5
       12646    | 5
       6729     | 4
       8896     | 4
       14360    | 4
       16285    | 4
       9067     | 3
       10659    | 3
       14380    | 3

   P5 - Seccion 7 - Demanda de la seccion: 2935

       Producto | Demanda
       23       | 758
       1489     | 299
       69       | 246
       4913     | 181
       1227     | 154
       11270    | 125
       226      | 112
       233      | 95
       4119     | 88
       1407     | 76
       5325     | 71
       329      | 62
       1758     | 58
       1074     | 52
       3768     | 49
       13567    | 44
       2342     | 40
       2572     | 36
       5377     | 34
       7536     | 30
       4707     | 28
       2377     | 25
       5585     | 24
       11643    | 22
       601      | 20
       3992     | 18
       4422     | 17
       16003    | 16
       14667    | 15
       8299     | 13
       5200     | 12
       7576     | 11
       1266     | 10
       3009     | 9
       10346    | 9
       8883     | 8
       15208    | 8
       11038    | 7
       16047    | 7
       11004    | 6
       15234    | 6
       9450     | 5
       13253    | 5
       6316     | 4
       9295     | 4
       14136    | 4
       1171     | 3
       8775     | 3
       10971    | 3
       14198    | 3

   P5 - Seccion 14 - Demanda de la seccion: 2844

       Producto | Demanda
       1198     | 660
       235      | 309
       606      | 239
       1972     | 184
       3354     | 151
       5570     | 127
       2501     | 111
       754      | 96
       5020     | 87
       503      | 77
       2479     | 70
       4854     | 63
       4824     | 58
       5817     | 53
       5786     | 49
       7271     | 44
       5154     | 40
       10813    | 37
       10249    | 34
       5045     | 30
       6108     | 28
       14597    | 26
       7317     | 24
       7962     | 22
       3422     | 20
       1743     | 18
       5826     | 17
       13373    | 16
       1961     | 14
       7519     | 13
       6287     | 12
       6515     | 11
       3305     | 10
       16015    | 10
       11261    | 9
       8097     | 8
       16177    | 8
       10415    | 7
       2340     | 6
       10408    | 6
